epoch,S_star,p_t,beta_t,omega_t,false_trust_rate,social_welfare,high_type_participation,reward_gini,collusion_success_rate,capital_exclusion_rate,mechanism,seed
122,1.0,0.365,0.5697219264162803,0.313369796416699,0.02,66.63676570518157,0.8125,0.7023994742757734,0.0,0.1875,yuma_like,2
123,1.0,0.395,0.49790537481421704,0.3154859910415069,0.02,64.41208455676048,0.8125,0.6903603322111918,0.0,0.1875,yuma_like,2
124,1.0,0.37,0.6796075866364091,0.2767788311260529,0.0,71.4883410273271,0.825,0.695185758999041,0.0,0.175,yuma_like,2
125,1.0,0.36,0.5799252765464514,0.29705870715132343,0.0,72.2941118279117,0.825,0.6995927319882026,0.0,0.175,yuma_like,2
126,1.0,0.365,0.6070610399444273,0.3086658756606464,0.0,68.38698852121092,0.825,0.7057100007355206,0.0,0.175,yuma_like,2
127,1.0,0.35,0.6097770551917118,0.30303845999406076,0.0,68.82899411452064,0.825,0.7131865761501496,0.0,0.175,yuma_like,2
128,1.0,0.37,0.5602916252923194,0.2929098799656099,0.0,67.91572736358523,0.825,0.7045099708390892,0.0,0.175,yuma_like,2
129,1.0,0.34,0.6817115959226078,0.2723511549277782,0.0,70.9498827343864,0.825,0.7077539119877998,0.0,0.175,yuma_like,2
130,1.0,0.355,0.6203105053086633,0.28272785226058367,0.04,68.43018651577032,0.825,0.7045977796784558,0.0,0.175,yuma_like,2
131,1.0,0.36,0.593197318685514,0.27068270190005606,0.0,68.89038478975878,0.825,0.6990270776169947,0.0,0.175,yuma_like,2
132,1.0,0.36,0.6473059074219424,0.2808561698960409,0.0,67.25787984372423,0.8375,0.7036044163943942,0.0,0.1625,yuma_like,2
133,1.0,0.38,0.6602848529191225,0.2855390534058435,0.0,66.92926535991124,0.8375,0.6942290034841513,0.0,0.1625,yuma_like,2
134,1.0,0.39,0.6825697546479031,0.30921347992111037,0.0,68.87061001530894,0.85,0.674421865847939,0.0,0.15,yuma_like,2
135,1.0,0.36,0.6102553204989345,0.2653263065008967,0.0,70.44071202151606,0.85,0.6989844803095515,0.0,0.15,yuma_like,2
136,1.0,0.365,0.6112157330221775,0.28098206872248094,0.0,70.33142230207042,0.85,0.6930026040426838,0.0,0.15,yuma_like,2
137,1.0,0.38,0.5398490371186077,0.2925897170107979,0.0,65.67807322401124,0.8375,0.6899568494574545,0.0,0.1625,yuma_like,2
138,1.0,0.38,0.6170333927651429,0.34344599204918064,0.0,69.4585038465893,0.8375,0.6954307665293665,0.0,0.1625,yuma_like,2
139,1.0,0.355,0.6146888300894313,0.3214052800708656,0.02,70.26627624928577,0.8375,0.711339041857571,0.0,0.1625,yuma_like,2
140,1.0,0.355,0.6677034902180682,0.280558606748265,0.0,72.66233202725023,0.8375,0.7038159482299252,0.0,0.1625,yuma_like,2
141,1.0,0.375,0.6092386546307966,0.3130992608221287,0.0,67.95428678532761,0.8375,0.6886010992853775,0.0,0.1625,yuma_like,2
142,1.0,0.395,0.5448529550798946,0.30542401659127605,0.0,67.34258590762965,0.8375,0.6844407643978818,0.0,0.1625,yuma_like,2
143,1.0,0.395,0.6394146481951609,0.33671011544786206,0.0,68.21936036703624,0.85,0.6723516362259946,0.0,0.15,yuma_like,2
144,1.0,0.405,0.5270093643210764,0.3318285080821178,0.0,63.73472248213026,0.85,0.6747546359682907,0.0,0.15,yuma_like,2
145,1.0,0.385,0.589343194328092,0.32828522109695646,0.02,67.96365745699813,0.85,0.6854987559040041,0.0,0.15,yuma_like,2
146,1.0,0.385,0.5722935388327165,0.3182869274217394,0.02,66.79616334504698,0.85,0.6847658985687777,0.0,0.15,yuma_like,2
147,1.0,0.37,0.5975886075323685,0.29929510165964973,0.0,69.91197527592988,0.85,0.688877258175025,0.0,0.15,yuma_like,2
148,1.0,0.375,0.6432643455925073,0.3056162653185189,0.0,71.36394267397901,0.85,0.694634558545965,0.0,0.15,yuma_like,2
149,1.0,0.375,0.6663140944439374,0.3394710878283683,0.0,68.67774462912404,0.8625,0.6943324751749496,0.0,0.1375,yuma_like,2
150,1.0,0.38,0.6613509095125507,0.3563852080101317,0.02,70.26394837967365,0.85,0.6912276264446907,0.0,0.15,yuma_like,2
151,1.0,0.395,0.6503495247693485,0.3599746148635355,0.0,69.98822397317431,0.85,0.6854122266950359,0.0,0.15,yuma_like,2
152,1.0,0.385,0.6613019803713915,0.35298707456062245,0.0,72.7056998491262,0.85,0.6867360987370201,0.0,0.15,yuma_like,2
153,1.0,0.375,0.5855374733600054,0.3424605347117632,0.02,66.68535355444537,0.85,0.6962247970062366,0.0,0.15,yuma_like,2
154,1.0,0.4,0.5959522293047507,0.33205385477539145,0.0,64.59587421052869,0.85,0.6822327391325813,0.0,0.15,yuma_like,2
155,1.0,0.39,0.5161223820123345,0.35152377070029506,0.0,67.47373534720339,0.85,0.6933555799515846,0.0,0.15,yuma_like,2
156,1.0,0.395,0.5671343570238497,0.32468542695262975,0.0,65.26731265104976,0.85,0.6880676249814897,0.0,0.15,yuma_like,2
157,1.0,0.375,0.6729530010038524,0.3133181415215755,0.0,69.6891256989576,0.8625,0.696963564085072,0.0,0.1375,yuma_like,2
158,1.0,0.385,0.7148987221529102,0.29914230795806207,0.0,69.39042162541195,0.85,0.6883364651799326,0.0,0.15,yuma_like,2
159,1.0,0.385,0.5995087581956491,0.32527951325450094,0.0,66.11468456187384,0.8625,0.6815979286379472,0.0,0.1375,yuma_like,2
160,1.0,0.37,0.6412389199115857,0.325186595077943,0.02,66.78972100209832,0.8625,0.7015395214433277,1.0,0.1375,yuma_like,2
161,1.0,0.38,0.7103489506260204,0.3226798241726416,0.0,68.96906072590043,0.8625,0.6869108110364377,1.0,0.1375,yuma_like,2
162,1.0,0.38,0.7211022815762599,0.33405733175813473,0.02,67.65327102042086,0.85,0.6879063508266187,1.0,0.15,yuma_like,2
163,1.0,0.385,0.6844795253462455,0.33086051691891233,0.0,69.30131927075739,0.8625,0.6824899256704928,0.0,0.1375,yuma_like,2
164,1.0,0.375,0.6599247265077619,0.3053581100460167,0.04,71.00159668137677,0.85,0.6858585656768383,0.0,0.15,yuma_like,2
165,1.0,0.365,0.7480964611439282,0.2826778353669632,0.0,71.21740713060991,0.85,0.6998939061865284,0.0,0.15,yuma_like,2
166,1.0,0.39,0.7320646409244269,0.29867717531446003,0.0,68.103576332,0.8625,0.6850866674236997,0.0,0.1375,yuma_like,2
167,1.0,0.4,0.6516811717348621,0.35206384028793636,0.0,64.2280284309602,0.85,0.6814295165701114,1.0,0.15,yuma_like,2
168,1.0,0.37,0.7080633063412277,0.34086552378273444,0.02,69.01650118116993,0.85,0.6966898193413704,0.0,0.15,yuma_like,2
169,1.0,0.375,0.5769557097867436,0.3342008932900929,0.0,64.46704933041795,0.85,0.6894016834679602,1.0,0.15,yuma_like,2
170,1.0,0.39,0.6569816287634419,0.3153865195629486,0.0,64.89159962932683,0.85,0.6923336604941833,0.0,0.15,yuma_like,2
171,1.0,0.39,0.6581575711694047,0.3067046451265143,0.0,68.43454219198414,0.8625,0.6862582697632188,1.0,0.1375,yuma_like,2
172,1.0,0.4,0.5634059254952191,0.3326244313464572,0.0,65.82258395521825,0.875,0.6649218245099797,1.0,0.125,yuma_like,2
173,1.0,0.38,0.6731364448998634,0.2944209302093706,0.0,71.47696598706848,0.875,0.6815037091775114,0.0,0.125,yuma_like,2
174,1.0,0.41,0.5803573314838179,0.3128834743372848,0.0,66.19461283876201,0.875,0.6662378504147535,0.0,0.125,yuma_like,2
175,1.0,0.42,0.5990067145405122,0.3482246571991237,0.02,65.90109793652033,0.8875,0.6496585254470152,0.0,0.1125,yuma_like,2
176,1.0,0.41,0.5668311192907372,0.353847284624835,0.04,63.88892646486954,0.875,0.6684118719777423,0.0,0.125,yuma_like,2
177,1.0,0.41,0.6232459366191482,0.35591699407309574,0.0,66.90050358134184,0.8875,0.6791051780171871,0.0,0.1125,yuma_like,2
178,1.0,0.37,0.6509527854568219,0.30002287345381456,0.0,72.12593038348955,0.875,0.687162024524761,0.0,0.125,yuma_like,2
179,1.0,0.375,0.6470124672888709,0.29263387877848734,0.0,70.24120234343735,0.875,0.6870161041304659,0.0,0.125,yuma_like,2
180,1.0,0.385,0.6297278605984686,0.28205115506975226,0.02,67.88693477763543,0.875,0.6759624925886987,0.0,0.125,yuma_like,2
181,1.0,0.38,0.7549246598093319,0.28628355778157144,0.0,69.02828933084946,0.875,0.685299975592766,0.0,0.125,yuma_like,2
182,1.0,0.39,0.6690736410178767,0.3376168606983549,0.0,68.12057474560605,0.875,0.6842426244699528,1.0,0.125,yuma_like,2
183,1.0,0.395,0.6341759516718479,0.3228090683021656,0.0,67.31018355047952,0.875,0.680441941324345,0.0,0.125,yuma_like,2
184,1.0,0.39,0.695334248247061,0.33653936898136705,0.0,71.63655758192787,0.875,0.6788594902313533,0.0,0.125,yuma_like,2
185,1.0,0.385,0.6437377258789013,0.34312092454532983,0.02,67.46349684866286,0.875,0.6827346358898776,0.0,0.125,yuma_like,2
186,1.0,0.395,0.5476508237700138,0.35755280196835604,0.0,66.98681301746772,0.8875,0.6850057853441166,0.0,0.1125,yuma_like,2
187,1.0,0.38,0.6931027864733553,0.3289755886985437,0.02,70.02557424969339,0.8875,0.6888467658476748,0.0,0.1125,yuma_like,2
188,1.0,0.4,0.7083942712613355,0.3183469301390164,0.0,69.43959577075103,0.8875,0.6792077967965986,0.0,0.1125,yuma_like,2
189,1.0,0.39,0.6709610452847358,0.2898575352960339,0.02,68.76862781835838,0.8875,0.6709178564919195,0.0,0.1125,yuma_like,2
190,1.0,0.385,0.6247440017540161,0.27897509503898005,0.0,68.49793202663352,0.8875,0.6779476243599089,0.0,0.1125,yuma_like,2
191,1.0,0.405,0.570150600197839,0.32254969519394144,0.0,67.78115694834585,0.8875,0.6624594358326263,1.0,0.1125,yuma_like,2
192,1.0,0.415,0.6459767806196303,0.3567503920232864,0.0,67.23561455884314,0.8875,0.6645958052899508,0.0,0.1125,yuma_like,2
193,1.0,0.39,0.6162752516878185,0.3434713635097884,0.0,66.99229249608979,0.8875,0.6748705249981365,0.0,0.1125,yuma_like,2
194,1.0,0.395,0.7605178180221892,0.3252148832033159,0.0,65.70162343430371,0.8875,0.675638819013795,1.0,0.1125,yuma_like,2
195,1.0,0.385,0.6525879159127221,0.3138670159984583,0.0,70.20896529165881,0.8875,0.676562357397276,0.0,0.1125,yuma_like,2
196,1.0,0.4,0.7129698623325915,0.30243235084022874,0.0,69.32080099690022,0.8875,0.6687976243078074,0.0,0.1125,yuma_like,2
197,1.0,0.41,0.6196362752264084,0.31181537748320715,0.02,66.80681454621701,0.8875,0.6665517671102891,1.0,0.1125,yuma_like,2
198,1.0,0.395,0.6491807565262943,0.2988309353555333,0.0,70.16539253953945,0.8875,0.6728698516661549,1.0,0.1125,yuma_like,2
199,1.0,0.385,0.7263245517235648,0.29219257893620476,0.02,70.02813478699645,0.8875,0.6761986479051546,1.0,0.1125,yuma_like,2
50,1.0,0.335,0.5535876591030708,0.2938281261511861,0.0,70.0498990591925,0.7375,0.7176108456372338,1.0,0.2625,yuma_like,3
51,1.0,0.335,0.5713291644348862,0.2944840492168869,0.0,69.58563170897972,0.7375,0.7288184858585836,1.0,0.2625,yuma_like,3
52,1.0,0.34,0.6145764542350547,0.29991224767747915,0.0,68.00753609818558,0.7375,0.7210222405834167,1.0,0.2625,yuma_like,3
53,1.0,0.335,0.5729187210531358,0.31190510395648785,0.02,71.12821770174436,0.7375,0.7195714180138962,1.0,0.2625,yuma_like,3
54,1.0,0.335,0.5759066083539779,0.3195944023971395,0.0,70.48435443300005,0.7375,0.7271440715710145,1.0,0.2625,yuma_like,3
55,1.0,0.32,0.5521356791425492,0.3050072448906824,0.0,73.86053148334027,0.75,0.7372770760336589,1.0,0.25,yuma_like,3
56,1.0,0.325,0.5550361412241215,0.30573017338613717,0.0,69.8418050520598,0.75,0.729824585859388,1.0,0.25,yuma_like,3
57,1.0,0.33,0.5512650457843348,0.28350792156330396,0.02,67.9627195598012,0.75,0.726686222633543,1.0,0.25,yuma_like,3
58,1.0,0.33,0.5654233803708791,0.28846928230911356,0.04,70.65144375069241,0.7625,0.7285512572382679,1.0,0.2375,yuma_like,3
59,1.0,0.335,0.6278687941619787,0.2742880394851564,0.02,71.10460316220708,0.7625,0.726156378702182,1.0,0.2375,yuma_like,3
60,1.0,0.32,0.6331734021071831,0.2843978902490083,0.04,72.97653857587895,0.7625,0.7344869857435522,1.0,0.2375,yuma_like,3
61,1.0,0.34,0.5505866811950407,0.32612432953600123,0.0,71.46074307763028,0.775,0.7177506339215889,1.0,0.225,yuma_like,3
62,1.0,0.345,0.5741957073870594,0.3312882344889976,0.0,69.31642264558519,0.775,0.73688495180899,1.0,0.225,yuma_like,3
63,1.0,0.345,0.7113864605516201,0.31837630654344795,0.0,71.48141558212343,0.775,0.7161250533099857,1.0,0.225,yuma_like,3
64,1.0,0.33,0.6917234255795137,0.3231721328332664,0.0,71.78735917263154,0.775,0.7229671821264434,1.0,0.225,yuma_like,3
65,1.0,0.345,0.6207880718195123,0.3535015534754895,0.0,69.87494791911855,0.7875,0.7270745013449396,1.0,0.2125,yuma_like,3
66,1.0,0.355,0.61833351023853,0.33602676338000337,0.02,68.06446344027736,0.7875,0.714512793968623,1.0,0.2125,yuma_like,3
67,1.0,0.335,0.6326067927063106,0.3418357434242718,0.0,68.60700401897797,0.775,0.7256496888048419,1.0,0.225,yuma_like,3
68,1.0,0.325,0.6177310303386134,0.29295932184241774,0.0,73.08604480133941,0.775,0.7279440906332344,1.0,0.225,yuma_like,3
69,1.0,0.335,0.733329083052861,0.2786799136028741,0.0,76.76210702535967,0.775,0.7170228043541257,1.0,0.225,yuma_like,3
70,1.0,0.355,0.6431841538252389,0.3264805826720542,0.0,67.16269985964989,0.775,0.7124001505522257,1.0,0.225,yuma_like,3
71,1.0,0.345,0.5744788967026181,0.32396097531565643,0.0,70.53515604742893,0.775,0.7086068627772489,1.0,0.225,yuma_like,3
72,1.0,0.345,0.6353997432927543,0.32487085144209615,0.0,68.74455749084224,0.775,0.7174852634721527,1.0,0.225,yuma_like,3
73,1.0,0.38,0.5077748021816954,0.33591931632315936,0.04,67.09328514178364,0.775,0.6961481471349743,1.0,0.225,yuma_like,3
74,1.0,0.355,0.5548047644126206,0.2968871405980645,0.0,65.75851803720772,0.775,0.7034093601879664,1.0,0.225,yuma_like,3
75,1.0,0.34,0.6463994400860301,0.27458166527100686,0.0,68.9483270812091,0.775,0.7161421140511552,1.0,0.225,yuma_like,3
76,1.0,0.33,0.6058776119365191,0.28892255284816565,0.0,70.53499654158149,0.775,0.7187015176173871,1.0,0.225,yuma_like,3
77,1.0,0.345,0.6008383864668743,0.2877267074359465,0.0,71.4831679430185,0.7875,0.7181866558891008,1.0,0.2125,yuma_like,3
78,1.0,0.35,0.5215570713809983,0.29778736126092137,0.0,67.56413842077393,0.775,0.724829410525797,1.0,0.225,yuma_like,3
79,1.0,0.355,0.5918374517827794,0.2941704067857845,0.02,67.96541480175529,0.775,0.7133506146178646,1.0,0.225,yuma_like,3
80,1.0,0.35,0.5307566708757144,0.26399963454940184,0.0,69.02170784843392,0.7875,0.7195814138005724,1.0,0.2125,yuma_like,3
81,1.0,0.36,0.5898266367507121,0.3066860937456296,0.0,68.86473567774019,0.8,0.703620298775121,1.0,0.2,yuma_like,3
82,1.0,0.37,0.5556987109072749,0.3220012793007125,0.0,69.41564051889095,0.8,0.6971110172754543,1.0,0.2,yuma_like,3
83,1.0,0.365,0.6429054201207075,0.3283204447902597,0.0,71.71045012069746,0.8,0.6953052079902929,1.0,0.2,yuma_like,3
84,1.0,0.375,0.45479795694963715,0.389928742543201,0.0,70.29055568843597,0.8,0.7072106642864557,1.0,0.2,yuma_like,3
85,1.0,0.375,0.5023177027428254,0.36282315388818853,0.02,64.77647337506188,0.8,0.704245804323801,1.0,0.2,yuma_like,3
86,1.0,0.36,0.5471060541818401,0.3183089795225357,0.0,68.62841763262755,0.8125,0.699453629022769,1.0,0.1875,yuma_like,3
87,1.0,0.355,0.6194779711897165,0.3284711752832922,0.02,70.78771072103764,0.8,0.7027368433456613,1.0,0.2,yuma_like,3
88,1.0,0.36,0.531919311920708,0.2991011660814265,0.0,69.79108920174566,0.8,0.7119377980461755,1.0,0.2,yuma_like,3
89,1.0,0.36,0.5314494779077238,0.30698324042470504,0.0,69.70294874026727,0.8125,0.7087912092793475,1.0,0.1875,yuma_like,3
90,1.0,0.355,0.5517626125614907,0.3142123661645577,0.0,69.75354405646227,0.8125,0.7067268849566419,1.0,0.1875,yuma_like,3
91,1.0,0.37,0.6495656372623421,0.3000861716220184,0.02,69.39982905690748,0.8125,0.7019313330028133,1.0,0.1875,yuma_like,3
92,1.0,0.375,0.6855760426205847,0.3220710726759286,0.02,67.56000493069625,0.8125,0.6893708400826188,1.0,0.1875,yuma_like,3
93,1.0,0.355,0.6531722267280113,0.3039755485668004,0.0,67.96755085598677,0.825,0.7017265718049028,1.0,0.175,yuma_like,3
94,1.0,0.36,0.703869186907745,0.30823308205574174,0.0,72.55151324685278,0.825,0.698101355511069,1.0,0.175,yuma_like,3
95,1.0,0.35,0.6962155081178691,0.3120957104941471,0.02,72.07872318567007,0.825,0.7119071981418273,1.0,0.175,yuma_like,3
96,1.0,0.375,0.6395838174530013,0.3491299068429022,0.0,68.93615512334236,0.825,0.6941427356177792,1.0,0.175,yuma_like,3
97,1.0,0.385,0.6352421024886508,0.331580550698649,0.0,66.87692487511598,0.8375,0.6973533374298589,1.0,0.1625,yuma_like,3
98,1.0,0.38,0.5990166394756701,0.3118815363457555,0.0,64.83117609238754,0.8375,0.6985970555184479,1.0,0.1625,yuma_like,3
99,1.0,0.375,0.6841573257243614,0.3224098574983663,0.0,71.92250810476952,0.85,0.6941679408206097,1.0,0.15,yuma_like,3
100,1.0,0.385,0.6855788155158725,0.3217597270357453,0.0,69.21701835772501,0.85,0.6901586167709233,1.0,0.15,yuma_like,3
101,1.0,0.38,0.7013135459294976,0.3381751272186213,0.0,68.59888163859023,0.85,0.6857678941620979,1.0,0.15,yuma_like,3
102,1.0,0.37,0.6439470391912457,0.3040658523539549,0.0,69.11856824981655,0.85,0.6999634142338484,1.0,0.15,yuma_like,3
103,1.0,0.375,0.6381182287236195,0.29841065610655265,0.0,70.31148801520375,0.8625,0.6826893983099046,1.0,0.1375,yuma_like,3
104,1.0,0.365,0.7484817586016438,0.29073036847790845,0.0,74.27466159142566,0.85,0.6909598437553861,1.0,0.15,yuma_like,3
105,1.0,0.395,0.7045914096646636,0.3531985995958911,0.02,70.23812659825515,0.85,0.6894320445292403,1.0,0.15,yuma_like,3
106,1.0,0.375,0.7191951820623407,0.32377931936209153,0.0,68.99796525768832,0.85,0.6891720197753952,1.0,0.15,yuma_like,3
107,1.0,0.37,0.662793276436738,0.29603016116655434,0.02,71.05989842070476,0.85,0.6978724750170965,1.0,0.15,yuma_like,3
108,1.0,0.37,0.7053142398092609,0.30263476447601684,0.0,70.15036538523805,0.8625,0.696510555329455,1.0,0.1375,yuma_like,3
109,1.0,0.36,0.6824246605338885,0.267039383815003,0.02,69.73848835455769,0.85,0.6915452876084022,1.0,0.15,yuma_like,3
110,1.0,0.36,0.8516552750904747,0.25984499201084066,0.0,74.50892094664331,0.85,0.693988606438116,1.0,0.15,yuma_like,3
111,1.0,0.35,0.6548686351445916,0.2799808170203717,0.0,71.28185410993599,0.85,0.698664113101743,1.0,0.15,yuma_like,3
112,1.0,0.36,0.681104918722795,0.2567918244597217,0.0,68.77978386368247,0.85,0.6939530521632256,1.0,0.15,yuma_like,3
113,1.0,0.365,0.6943190659330518,0.2753487100656736,0.0,71.98381403638463,0.85,0.6992293460906334,1.0,0.15,yuma_like,3
114,1.0,0.38,0.6474516858888305,0.29589740230009126,0.0,68.7981502653091,0.85,0.6900999416840492,1.0,0.15,yuma_like,3
115,1.0,0.365,0.6905510968160408,0.26519063480976707,0.0,71.89700439007953,0.85,0.69204110990244,1.0,0.15,yuma_like,3
116,1.0,0.37,0.6601225435959378,0.272383385038687,0.02,68.15918079860649,0.85,0.69524109313036,1.0,0.15,yuma_like,3
117,1.0,0.365,0.7565996724022236,0.2769734352662656,0.0,73.46119077918647,0.85,0.6906781180447983,1.0,0.15,yuma_like,3
118,1.0,0.365,0.6803097018285801,0.2866410054746196,0.0,68.26037103671172,0.85,0.6959850695763679,1.0,0.15,yuma_like,3
119,1.0,0.39,0.5447827663253759,0.3598593475871322,0.04,64.4648955832282,0.85,0.6935703813904052,1.0,0.15,yuma_like,3
120,1.0,0.395,0.6733962052392646,0.3253265734063546,0.0,67.57089195144438,0.85,0.6810895440944216,1.0,0.15,yuma_like,3
121,1.0,0.385,0.6473905757679875,0.32927891556292793,0.0,70.27414205138871,0.85,0.6755108655367531,1.0,0.15,yuma_like,3
122,1.0,0.39,0.6083722520154435,0.32501777010180094,0.02,66.21430711382352,0.85,0.6867440552666526,1.0,0.15,yuma_like,3
123,1.0,0.395,0.6169860414119682,0.35567485930269266,0.0,66.52664823594226,0.85,0.6819317167031178,1.0,0.15,yuma_like,3
124,1.0,0.4,0.5838025200118858,0.3452914080314768,0.0,66.238223922014,0.8625,0.6888513133265868,1.0,0.1375,yuma_like,3
125,1.0,0.38,0.6096891541385387,0.3287154276390971,0.02,66.50164960977247,0.8625,0.6954919314173785,1.0,0.1375,yuma_like,3
126,1.0,0.38,0.7354590170458681,0.30165085867708286,0.0,69.03120382907068,0.85,0.6865960776098687,1.0,0.15,yuma_like,3
127,1.0,0.37,0.7535255579202523,0.30015385626577756,0.0,70.0337355227267,0.85,0.6963292600177942,1.0,0.15,yuma_like,3
128,1.0,0.375,0.6354508285187844,0.33464397152542713,0.02,70.84383136237368,0.85,0.6958965596277092,1.0,0.15,yuma_like,3
129,1.0,0.385,0.6586853226569138,0.3421713652067683,0.0,65.94316475352625,0.85,0.6960509270465777,1.0,0.15,yuma_like,3
130,1.0,0.385,0.6786938772220641,0.35196662107772136,0.0,68.9822976063675,0.85,0.6886323700099066,1.0,0.15,yuma_like,3
131,1.0,0.39,0.6690000326417821,0.34083737001909553,0.02,68.85107175266481,0.85,0.6889972643684782,1.0,0.15,yuma_like,3
132,1.0,0.39,0.6510633625444552,0.35583529971752975,0.0,66.32636928381605,0.85,0.681362048792652,1.0,0.15,yuma_like,3
133,1.0,0.38,0.5459792602758579,0.32850954555688006,0.0,66.07974085459509,0.85,0.6875706445180069,1.0,0.15,yuma_like,3
134,1.0,0.365,0.5997204544151997,0.31688371893501527,0.0,70.83028211515598,0.85,0.6969532871132756,1.0,0.15,yuma_like,3
135,1.0,0.37,0.6621280561627833,0.31391631404712367,0.0,67.9120680520264,0.85,0.6981467270609973,1.0,0.15,yuma_like,3
136,1.0,0.37,0.6557720156219734,0.316473301815395,0.02,69.37584505670165,0.8625,0.686415820035357,1.0,0.1375,yuma_like,3
137,1.0,0.38,0.7289429167247493,0.3201999351557672,0.0,70.65385700274771,0.875,0.6767889263819459,1.0,0.125,yuma_like,3
138,1.0,0.385,0.6612117218446862,0.34860183208348505,0.0,68.08935805616818,0.875,0.6981540173787191,1.0,0.125,yuma_like,3
139,1.0,0.385,0.764048872770337,0.3539850749008199,0.0,71.45155529705636,0.875,0.683234419922841,1.0,0.125,yuma_like,3
140,1.0,0.38,0.7610311393470863,0.3435541786607025,0.0,67.79689461340976,0.875,0.6826311587742351,1.0,0.125,yuma_like,3
141,1.0,0.375,0.5889774708599345,0.3329887259765092,0.0,67.00163990080826,0.875,0.6969735420997233,1.0,0.125,yuma_like,3
142,1.0,0.405,0.6217537861838347,0.393996370173823,0.0,69.69024331926988,0.8875,0.6785386267041998,1.0,0.1125,yuma_like,3
143,1.0,0.385,0.5784327321099886,0.3783589937832187,0.02,70.41822164246669,0.8875,0.6843922093056877,1.0,0.1125,yuma_like,3
144,1.0,0.385,0.7411932152402866,0.3411283422627283,0.0,70.7742144271837,0.8875,0.6853118440066639,1.0,0.1125,yuma_like,3
145,1.0,0.38,0.6068018563637795,0.31763952490712455,0.02,69.19745216234043,0.8875,0.6953250258187287,1.0,0.1125,yuma_like,3
146,1.0,0.4,0.713880726511614,0.34129529664488156,0.0,70.12710752080882,0.8875,0.6711100944043731,1.0,0.1125,yuma_like,3
147,1.0,0.39,0.68113540003298,0.2986093495804582,0.0,69.81525109410231,0.8875,0.6763195358359706,1.0,0.1125,yuma_like,3
148,1.0,0.42,0.6724677644056719,0.3352796076942473,0.0,65.29113598422758,0.8875,0.6655577344026318,1.0,0.1125,yuma_like,3
149,1.0,0.415,0.6834418040130856,0.3357491938836004,0.0,66.91221088087363,0.8875,0.6722583428864498,1.0,0.1125,yuma_like,3
150,1.0,0.415,0.592613670271396,0.3448919885187969,0.0,67.43963151304158,0.8875,0.6629909211057591,1.0,0.1125,yuma_like,3
151,1.0,0.425,0.5826442262342068,0.3613638554268167,0.0,66.56734329737066,0.8875,0.6671978458788053,1.0,0.1125,yuma_like,3
152,1.0,0.425,0.604303627821587,0.35797143519933833,0.0,67.59270736250471,0.8875,0.6608551797407948,1.0,0.1125,yuma_like,3
153,1.0,0.41,0.695302516207432,0.3245473069919609,0.0,70.7832523394029,0.8875,0.6536605658393411,1.0,0.1125,yuma_like,3
154,1.0,0.42,0.6633529400675454,0.32866831691551623,0.0,66.91149110531556,0.8875,0.6590413420475907,1.0,0.1125,yuma_like,3
155,1.0,0.42,0.5591045473433255,0.31053136939516185,0.0,63.27532954964077,0.8875,0.6622551963120556,1.0,0.1125,yuma_like,3
156,1.0,0.4,0.698062507983739,0.3104607689297146,0.0,71.64151877082058,0.8875,0.676144218112839,1.0,0.1125,yuma_like,3
157,1.0,0.415,0.6037317788813817,0.35197754380314217,0.0,65.89438296411008,0.8875,0.6649727615031422,1.0,0.1125,yuma_like,3
158,1.0,0.42,0.6646070215047324,0.3417800161221996,0.0,65.98863272829674,0.8875,0.6555764510823378,1.0,0.1125,yuma_like,3
159,1.0,0.415,0.6801295465846953,0.3383254594059317,0.0,66.7928334388331,0.8875,0.6667504484455152,1.0,0.1125,yuma_like,3
160,1.0,0.41,0.7531376231557829,0.33759944440039275,0.0,67.81209332668985,0.8875,0.6691737245475292,1.0,0.1125,yuma_like,3
161,1.0,0.41,0.7576027517135445,0.3632831051915573,0.0,66.81869552177447,0.9,0.6691059880753957,1.0,0.1,yuma_like,3
162,1.0,0.39,0.7962467633408115,0.2980933452858185,0.0,67.68664212331964,0.9,0.6774990065489132,1.0,0.1,yuma_like,3
163,1.0,0.4,0.790967116632222,0.30841375779117375,0.0,68.558833262255,0.9,0.6845762047551721,1.0,0.1,yuma_like,3
164,1.0,0.4,0.8203023207169831,0.3116701791418583,0.0,68.48476946551553,0.9,0.6822365062203553,1.0,0.1,yuma_like,3
165,1.0,0.395,0.753396153819644,0.30891357201952124,0.0,70.62497204190069,0.9,0.685258275687915,1.0,0.1,yuma_like,3
166,1.0,0.385,0.7743722021770278,0.3161122053244363,0.0,70.82211378385368,0.9,0.6816168219556642,1.0,0.1,yuma_like,3
167,1.0,0.405,0.8107587928712988,0.32844485698174497,0.0,71.87391528767229,0.9,0.6716606550268182,1.0,0.1,yuma_like,3
168,1.0,0.395,0.752234397163431,0.3140550667914893,0.02,68.27848659034503,0.9,0.6756786209494486,1.0,0.1,yuma_like,3
169,1.0,0.4,0.6940909095122263,0.3199147887258928,0.0,67.95266177362899,0.9125,0.668797051468836,1.0,0.0875,yuma_like,3
170,1.0,0.38,0.6663501110403948,0.3174805421991394,0.0,70.97072852576443,0.9125,0.6802444472924806,1.0,0.0875,yuma_like,3
171,1.0,0.39,0.7150375179037414,0.32240170009305846,0.0,66.85474261714455,0.9,0.6806015758600675,1.0,0.1,yuma_like,3
