theta,pi_theta,marginal_return,s_star
0.14500792683515812,0.34924722560769467,-0.02040213932900031,0.0
0.0699202233708216,0.37552792182021244,-0.02381862983662762,0.0
0.6680946863477483,0.1661668597782881,0.0033983082288225434,0.033983082288225434
0.3449460988045594,0.27926886541840423,-0.011304952504392552,0.0
0.5641425672006894,0.2025501014797587,-0.0013315131923686309,0.0
0.3861073791488951,0.26486241729788673,-0.009432114248725278,0.0
0.847082337197612,0.10352118198083582,0.011542246342491342,0.11542246342491341
0.33149188551020886,0.2839778400714269,-0.011917119209285499,0.0
0.2728700016074026,0.3044954994374091,-0.01458441492686319,0.0
0.5096361339543446,0.2216273531159794,-0.0038115559050773233,0.0
0.40106896300094724,0.2596258629496685,-0.008751362183456905,0.0
0.6009176996938975,0.18967880510713586,0.00034175533607233577,0.0034175533607233577
0.6871130315839145,0.15951043894562994,0.004263642937068105,0.04263642937068105
0.2606387303538481,0.30877644437615315,-0.015140937768899913,0.0
0.6256352561627818,0.18102766034302636,0.0014664041554065706,0.014664041554065706
0.5488242207272601,0.20791152274545896,-0.0020284979569096667,0.0
0.4437034062909532,0.2447038077981664,-0.006811495013761635,0.0
0.7334609106219685,0.14328868128231104,0.006372471433299564,0.06372471433299565
0.4130943403494278,0.25541698087770026,-0.008204207514101034,0.0
0.944179908754493,0.06953703193592747,0.015960185848329426,0.15960185848329425
0.23637345485404873,0.31726929080108296,-0.01624500780414079,0.0
0.6532077679179883,0.1713772812287041,0.0027209534402684622,0.027209534402684622
0.6584687166000627,0.16953594918997805,0.0029603266053028487,0.029603266053028487
0.15156977987254153,0.34695057704461046,-0.020103575015799364,0.0
0.4376498685590838,0.2468225460043207,-0.007086930980561689,0.0
0.6206642511005017,0.1827675121148244,0.0012402234250728263,0.012402234250728263
0.2367019613843696,0.31715431351547063,-0.016230060757011184,0.0
0.6245961848771346,0.1813913352930029,0.0014191264119096207,0.014191264119096207
0.4517540672505971,0.24188607646229102,-0.006445189940097833,0.0
0.5393292720014727,0.21123475479948456,-0.002460518123932994,0.0
0.3023564580000206,0.2941752396999928,-0.013242781160999067,0.0
0.2588849121933343,0.309390280732333,-0.01522073649520329,0.0
0.7481099438036425,0.13816151966872514,0.007039002443065729,0.07039002443065728
0.5888795814165703,0.19389214650420042,-0.00020597904554605848,0.0
0.5009263139552728,0.22467579011565453,-0.004207852715035092,0.0
0.7606592628276427,0.13376925801032502,0.0076099964586577445,0.07609996458657745
